aX,aY,aZ
390.4,780.8,765.2
484.1,-577.8,1733.4
-1280.5,468.5,858.9
-140.5,-109.3,1389.8
171.8,-234.2,812.0
499.7,-281.1,640.3
390.4,718.3,827.6
484.1,-671.5,1467.9
-702.7,484.1,874.5
-203.0,-203.0,1389.8
-15.6,31.2,749.6
515.3,-343.6,530.9
234.2,687.1,671.5
421.6,-265.5,1452.3
-671.5,515.3,1171.2
-203.0,-140.5,1311.7
-31.2,0.0,812.0
530.9,-234.2,437.2
249.9,171.8,796.4
468.5,203.0,952.6
296.7,78.1,1405.4
-1015.0,-109.3,1061.9
-312.3,296.7,858.9
390.4,-218.6,484.1
265.5,46.8,718.3
577.8,530.9,687.1
343.6,-530.9,1467.9
-1389.8,-46.8,937.0
-124.9,46.8,1202.4
218.6,-468.5,702.7
406.0,-218.6,734.0
499.7,624.6,765.2
515.3,-702.7,1514.8
-1436.7,234.2,905.7
-78.1,0.0,1249.3
78.1,-171.8,874.5
484.1,-327.9,624.6
281.1,765.2,874.5
452.9,-562.2,1311.7
-1124.4,515.3,1061.9
15.6,-46.8,1405.4
-78.1,93.7,812.0
499.7,-343.6,327.9
281.1,702.7,765.2
437.2,-187.4,890.1
-530.9,484.1,1374.2
-718.3,-249.9,1249.3
-281.1,156.2,812.0
468.5,-312.3,359.2
249.9,171.8,812.0
452.9,-249.9,858.9
0.0,-15.6,1296.1
-1046.3,-249.9,1030.7
-327.9,187.4,827.6
374.8,-265.5,515.3
296.7,31.2,718.3
593.4,234.2,765.2
281.1,-530.9,1389.8
-1015.0,-93.7,983.8
-312.3,109.3,1093.1
249.9,-187.4,749.6
390.4,-218.6,812.0
562.2,546.6,749.6
452.9,-421.6,1452.3
-1374.2,-187.4,968.2
-203.0,78.1,1155.6
281.1,-468.5,734.0
390.4,-234.2,749.6
515.3,640.3,687.1
484.1,-687.1,1514.8
-1358.6,327.9,952.6
-93.7,-15.6,1296.1
62.5,-421.6,937.0
499.7,-327.9,655.9
265.5,749.6,921.3
499.7,-515.3,1624.1
-1108.7,406.0,1015.0
-124.9,-15.6,1436.7
78.1,-140.5,812.0
499.7,-343.6,687.1
281.1,530.9,796.4
452.9,-562.2,1249.3
-468.5,530.9,1061.9
-327.9,-78.1,1358.6
-124.9,187.4,843.3
530.9,-249.9,406.0
312.3,484.1,734.0
359.2,-15.6,1171.2
-406.0,359.2,1389.8
-359.2,-203.0,1155.6
-140.5,62.5,858.9
484.1,-234.2,327.9
265.5,187.4,687.1
530.9,-78.1,827.6
78.1,-109.3,1421.1
-796.4,-281.1,952.6
-296.7,296.7,999.4
327.9,-312.3,687.1
327.9,-93.7,827.6
577.8,327.9,890.1
406.0,-702.7,1499.1
-1202.4,78.1,905.7
-281.1,78.1,1108.7
218.6,-312.3,858.9
406.0,-218.6,702.7
593.4,749.6,812.0
499.7,-702.7,1530.4
-1374.2,437.2,1046.3
-78.1,-140.5,1140.0
187.4,-327.9,780.8
390.4,-249.9,624.6
452.9,765.2,780.8
452.9,-593.4,1546.0
-1343.0,437.2,905.7
-156.2,-140.5,1343.0
234.2,-312.3,843.3
499.7,-281.1,718.3
468.5,749.6,812.0
468.5,-655.9,1546.0
-937.0,437.2,952.6
-156.2,-15.6,1358.6
62.5,-156.2,780.8
468.5,-390.4,687.1
281.1,734.0,780.8
452.9,-530.9,1046.3
-890.1,499.7,1140.0
-452.9,-140.5,1327.4
-187.4,-15.6,796.4
530.9,-218.6,624.6
265.5,296.7,734.0
374.8,-421.6,1015.0
-234.2,515.3,1124.4
-468.5,-187.4,1327.4
-218.6,109.3,812.0
546.6,-171.8,671.5
296.7,281.1,858.9
406.0,46.8,983.8
187.4,234.2,1358.6
-827.6,-265.5,1155.6
-327.9,218.6,874.5
437.2,-265.5,406.0
312.3,140.5,827.6
562.2,343.6,749.6
187.4,-327.9,1514.8
-827.6,-171.8,952.6
-281.1,203.0,1108.7
327.9,-218.6,640.3
327.9,-140.5,765.2
562.2,374.8,827.6
452.9,-249.9,1452.3
-1264.9,78.1,905.7
-281.1,109.3,1140.0
312.3,-421.6,874.5
390.4,-171.8,812.0
577.8,812.0,858.9
515.3,-655.9,1717.8
-1280.5,109.3,937.0
-109.3,109.3,1218.0
171.8,-234.2,858.9
421.6,-249.9,796.4
593.4,749.6,812.0
468.5,-546.6,1717.8
-1280.5,515.3,890.1
-93.7,-46.8,1186.8
171.8,-187.4,843.3
484.1,-312.3,702.7
406.0,718.3,905.7
406.0,-655.9,1467.9
-749.6,484.1,890.1
-203.0,-218.6,1374.2
0.0,46.8,796.4
515.3,-234.2,515.3
249.9,171.8,749.6
421.6,-296.7,890.1
-78.1,140.5,1218.0
-546.6,-171.8,1030.7
-265.5,109.3,843.3
421.6,-203.0,484.1
265.5,93.7,812.0
437.2,171.8,765.2
281.1,-421.6,1421.1
-937.0,-171.8,1108.7
-343.6,203.0,905.7
421.6,-218.6,718.3
359.2,62.5,780.8
609.0,484.1,780.8
515.3,-484.1,1467.9
-1358.6,234.2,983.8
-234.2,46.8,1171.2
312.3,-437.2,874.5
421.6,-203.0,765.2
562.2,765.2,765.2
499.7,-702.7,1702.1
-1389.8,218.6,905.7
-78.1,15.6,1233.7
156.2,-171.8,983.8
437.2,-312.3,655.9
312.3,749.6,937.0
484.1,-546.6,1639.7
-1202.4,562.2,999.4
-156.2,15.6,1389.8
-46.8,-234.2,827.6
468.5,-327.9,655.9
296.7,640.3,780.8
390.4,-671.5,1389.8
-546.6,484.1,952.6
-281.1,-281.1,1249.3
-124.9,156.2,812.0
484.1,-312.3,390.4
265.5,140.5,687.1
374.8,-203.0,843.3
0.0,468.5,1343.0
-609.0,-171.8,1015.0
-327.9,93.7,874.5
406.0,-234.2,515.3
281.1,0.0,734.0
609.0,577.8,827.6
296.7,-499.7,1514.8
-999.4,-109.3,968.2
-218.6,203.0,1046.3
312.3,-249.9,812.0
327.9,-187.4,812.0
609.0,530.9,718.3
437.2,-546.6,1530.4
-1311.7,296.7,968.2
-234.2,0.0,1171.2
156.2,-390.4,921.3
421.6,-343.6,718.3
546.6,687.1,780.8
468.5,-671.5,1670.9
-1061.9,281.1,827.6
-140.5,-78.1,1358.6
93.7,-124.9,796.4
484.1,-327.9,718.3
312.3,484.1,858.9
452.9,-515.3,1233.7
-1077.5,546.6,1061.9
-187.4,-31.2,1421.1
-78.1,-124.9,796.4
499.7,-234.2,687.1
312.3,499.7,702.7
343.6,-593.4,1249.3
-484.1,515.3,983.8
-296.7,-281.1,1405.4
-93.7,171.8,812.0
484.1,-171.8,515.3
265.5,140.5,687.1
343.6,-124.9,968.2
46.8,343.6,1280.5
-640.3,-249.9,1171.2
-359.2,249.9,796.4
499.7,-296.7,609.0
327.9,187.4,749.6
546.6,265.5,952.6
327.9,15.6,1421.1
-1093.1,-46.8,937.0
-281.1,124.9,937.0
359.2,-312.3,765.2
359.2,-93.7,718.3
640.3,749.6,937.0
452.9,-655.9,1639.7
-1327.4,46.8,983.8
-156.2,-124.9,1186.8
218.6,-312.3,874.5
406.0,-218.6,734.0
468.5,796.4,718.3
484.1,-562.2,1686.5
-1327.4,452.9,858.9
-93.7,-62.5,1421.1
78.1,-281.1,796.4
499.7,-390.4,718.3
437.2,702.7,734.0
452.9,-562.2,1546.0
-952.6,484.1,905.7
-156.2,-124.9,1358.6
93.7,-62.5,812.0
515.3,-187.4,687.1
265.5,249.9,734.0
390.4,-452.9,1061.9
-296.7,218.6,1046.3
-421.6,-156.2,1421.1
-171.8,46.8,827.6
546.6,-156.2,374.8
234.2,249.9,749.6
437.2,15.6,812.0
156.2,249.9,1436.7
-843.3,-218.6,1202.4
-296.7,281.1,905.7
437.2,-281.1,702.7
359.2,124.9,796.4
609.0,406.0,765.2
452.9,-359.2,1499.1
-1343.0,-124.9,1030.7
-218.6,124.9,1061.9
296.7,-203.0,718.3
374.8,-156.2,765.2
593.4,406.0,952.6
452.9,-359.2,1436.7
-1343.0,124.9,1077.5
-203.0,93.7,1140.0
296.7,-468.5,874.5
390.4,-156.2,796.4
577.8,359.2,937.0
468.5,-671.5,1702.1
-1296.1,171.8,1015.0
-218.6,93.7,1186.8
140.5,-452.9,890.1
452.9,-281.1,765.2
593.4,827.6,858.9
484.1,-577.8,1717.8
-1264.9,421.6,1015.0
-109.3,-46.8,1202.4
124.9,-218.6,843.3
437.2,-296.7,734.0
374.8,796.4,890.1
484.1,-655.9,1717.8
-1249.3,515.3,905.7
-46.8,-124.9,1405.4
124.9,-171.8,858.9
499.7,-281.1,671.5
359.2,702.7,937.0
390.4,-546.6,1421.1
-687.1,515.3,968.2
-249.9,-124.9,1358.6
-31.2,-62.5,827.6
484.1,-359.2,499.7
296.7,734.0,796.4
452.9,-437.2,1467.9
-702.7,515.3,1249.3
-187.4,-249.9,1280.5
-46.8,62.5,858.9
530.9,-249.9,546.6
265.5,140.5,749.6
437.2,-312.3,843.3
-62.5,78.1,1249.3
-968.2,-234.2,999.4
-359.2,187.4,921.3
406.0,-187.4,468.5
296.7,109.3,874.5
593.4,171.8,749.6
281.1,-374.8,1467.9
-952.6,-109.3,968.2
-343.6,156.2,1108.7
281.1,-203.0,671.5
374.8,-187.4,780.8
609.0,452.9,718.3
452.9,-452.9,1467.9
-1343.0,-109.3,921.3
-218.6,31.2,1061.9
265.5,-484.1,671.5
390.4,-171.8,734.0
562.2,468.5,718.3
468.5,-593.4,1686.5
-1358.6,265.5,890.1
-203.0,0.0,1296.1
93.7,-156.2,874.5
484.1,-296.7,734.0
343.6,734.0,780.8
484.1,-593.4,1358.6
-1202.4,515.3,952.6
-218.6,-15.6,1405.4
-78.1,-187.4,843.3
530.9,-281.1,780.8
343.6,624.6,749.6
406.0,-655.9,1311.7
-530.9,452.9,1061.9
-249.9,-296.7,1421.1
-156.2,140.5,796.4
515.3,-281.1,390.4
249.9,593.4,765.2
359.2,-78.1,1264.9
-499.7,421.6,1358.6
-749.6,-249.9,1233.7
-312.3,171.8,812.0
499.7,-281.1,374.8
234.2,140.5,765.2
499.7,-187.4,780.8
46.8,-109.3,1343.0
-687.1,-265.5,1202.4
-327.9,281.1,843.3
468.5,-327.9,530.9
296.7,124.9,749.6
515.3,296.7,843.3
359.2,-109.3,1421.1
-1093.1,-234.2,1015.0
-343.6,249.9,921.3
359.2,-218.6,562.2
312.3,-31.2,718.3
593.4,249.9,827.6
343.6,-530.9,1405.4
-1124.4,-93.7,968.2
-296.7,93.7,1108.7
218.6,-234.2,780.8
390.4,-249.9,702.7
562.2,655.9,718.3
499.7,-640.3,1577.2
-1421.1,374.8,968.2
-62.5,-78.1,1186.8
203.0,-359.2,890.1
499.7,-218.6,718.3
452.9,718.3,734.0
562.2,-593.4,1530.4
-1030.7,421.6,812.0
-78.1,-109.3,1327.4
31.2,-78.1,952.6
530.9,-343.6,593.4
249.9,702.7,874.5
452.9,-468.5,1140.0
-1093.1,515.3,1046.3
-124.9,-93.7,1358.6
78.1,-109.3,827.6
546.6,-203.0,609.0
249.9,421.6,718.3
343.6,-515.3,1171.2
-406.0,515.3,1061.9
-312.3,-249.9,1389.8
-140.5,171.8,858.9
546.6,-171.8,374.8
234.2,390.4,718.3
359.2,-31.2,1140.0
-359.2,312.3,1405.4
-343.6,-234.2,1140.0
-156.2,78.1,812.0
484.1,-265.5,390.4
234.2,187.4,718.3
562.2,-31.2,796.4
140.5,-171.8,1483.5
-827.6,-265.5,952.6
-327.9,249.9,1030.7
327.9,-281.1,593.4
374.8,203.0,780.8
499.7,296.7,890.1
406.0,-203.0,1530.4
-1218.0,46.8,983.8
-296.7,78.1,968.2
203.0,-327.9,780.8
421.6,-234.2,734.0
593.4,734.0,796.4
468.5,-640.3,1561.6
-1343.0,46.8,999.4
-140.5,-109.3,1171.2
203.0,-281.1,905.7
406.0,-203.0,718.3
452.9,718.3,796.4
452.9,-624.6,1608.4
-1358.6,437.2,858.9
-78.1,-93.7,1421.1
78.1,-281.1,827.6
499.7,-343.6,734.0
437.2,734.0,765.2
468.5,-530.9,1514.8
-905.7,530.9,812.0
-140.5,-124.9,1343.0
31.2,-31.2,812.0
546.6,-171.8,577.8
234.2,265.5,749.6
374.8,-406.0,999.4
-218.6,203.0,1233.7
-499.7,-249.9,1233.7
-203.0,218.6,765.2
530.9,-187.4,327.9
234.2,249.9,749.6
406.0,140.5,999.4
234.2,187.4,1436.7
-890.1,-203.0,1155.6
-343.6,187.4,952.6
437.2,-234.2,655.9
374.8,156.2,812.0
593.4,359.2,702.7
234.2,-374.8,1546.0
-1327.4,-187.4,999.4
-234.2,171.8,1093.1
296.7,-249.9,640.3
359.2,-93.7,780.8
609.0,343.6,843.3
452.9,-655.9,1483.5
-1358.6,124.9,952.6
-171.8,78.1,1155.6
171.8,-390.4,874.5
421.6,-140.5,796.4
562.2,827.6,952.6
468.5,-640.3,1717.8
-1311.7,140.5,983.8
-46.8,93.7,1124.4
187.4,-218.6,812.0
499.7,-234.2,655.9
374.8,702.7,843.3
452.9,-593.4,1467.9
-1296.1,468.5,921.3
-203.0,-93.7,1374.2
31.2,-218.6,812.0
484.1,-374.8,593.4
265.5,734.0,734.0
452.9,-468.5,1467.9
-780.8,499.7,921.3
-140.5,-187.4,1358.6
46.8,62.5,749.6
515.3,-187.4,609.0
249.9,156.2,718.3
390.4,203.0,999.4
-140.5,93.7,1452.3
-952.6,-203.0,1015.0
-343.6,156.2,827.6
421.6,-218.6,406.0
218.6,140.5,765.2
593.4,156.2,765.2
249.9,-437.2,1389.8
-921.3,-140.5,968.2
-327.9,187.4,1124.4
249.9,-234.2,671.5
390.4,-140.5,796.4
624.6,374.8,734.0
484.1,-452.9,1530.4
-1389.8,-171.8,999.4
-187.4,171.8,1155.6
281.1,-468.5,624.6
374.8,-124.9,796.4
562.2,359.2,921.3
468.5,-655.9,1499.1
-1389.8,156.2,937.0
-171.8,62.5,1202.4
124.9,-468.5,858.9
468.5,-234.2,796.4
577.8,780.8,858.9
468.5,-687.1,1702.1
-1311.7,156.2,1030.7
-78.1,31.2,1186.8
124.9,-218.6,843.3
484.1,-265.5,640.3
374.8,765.2,827.6
484.1,-593.4,1452.3
-1296.1,468.5,905.7
-171.8,-109.3,1358.6
0.0,-203.0,843.3
499.7,-374.8,577.8
265.5,765.2,827.6
421.6,-359.2,1467.9
-734.0,515.3,890.1
-187.4,-156.2,1280.5
0.0,31.2,796.4
530.9,-234.2,359.2
234.2,171.8,749.6
421.6,156.2,718.3
249.9,124.9,1421.1
-937.0,-171.8,1046.3
-343.6,156.2,858.9
406.0,-218.6,640.3
390.4,140.5,749.6
593.4,374.8,796.4
234.2,-421.6,1530.4
-1374.2,-171.8,999.4
-187.4,171.8,1155.6
281.1,-218.6,624.6
374.8,-171.8,765.2
577.8,374.8,858.9
484.1,-406.0,1530.4
-1389.8,140.5,952.6
-187.4,62.5,1171.2
281.1,-421.6,874.5
421.6,-156.2,812.0
562.2,858.9,796.4
468.5,-718.3,1717.8
-1296.1,124.9,999.4
-31.2,109.3,1186.8
109.3,-234.2,890.1
468.5,-265.5,718.3
359.2,796.4,827.6
530.9,-562.2,1686.5
-1343.0,577.8,874.5
-46.8,-156.2,1405.4
-46.8,-187.4,890.1
530.9,-265.5,640.3
327.9,718.3,858.9
421.6,-546.6,1436.7
-780.8,515.3,983.8
-203.0,-203.0,1374.2
-15.6,62.5,858.9
562.2,-343.6,515.3
249.9,187.4,812.0
421.6,-343.6,858.9
-109.3,484.1,1233.7
-515.3,-187.4,1264.9
-281.1,46.8,812.0
530.9,-218.6,421.6
234.2,156.2,780.8
468.5,203.0,858.9
-93.7,109.3,1436.7
-983.8,-187.4,983.8
-327.9,78.1,905.7
406.0,-218.6,593.4
374.8,78.1,734.0
577.8,421.6,812.0
530.9,-499.7,1561.6
-1452.3,-156.2,952.6
-93.7,62.5,1202.4
234.2,-499.7,952.6
468.5,-140.5,796.4
515.3,827.6,843.3
530.9,-671.5,1670.9
-1452.3,234.2,983.8
-15.6,31.2,1233.7
62.5,-187.4,952.6
515.3,-296.7,577.8
327.9,812.0,921.3
437.2,-562.2,1389.8
-1233.7,515.3,968.2
-203.0,-140.5,1327.4
-31.2,-187.4,812.0
499.7,-359.2,609.0
343.6,687.1,952.6
421.6,-562.2,1421.1
-718.3,499.7,983.8
-187.4,-187.4,1421.1
-15.6,46.8,843.3
530.9,-359.2,530.9
265.5,234.2,858.9
421.6,-312.3,921.3
-62.5,359.2,1233.7
-609.0,-156.2,1218.0
-312.3,171.8,796.4
546.6,-218.6,421.6
234.2,187.4,780.8
452.9,171.8,921.3
296.7,109.3,1467.9
-983.8,-249.9,1061.9
-343.6,265.5,796.4
421.6,-203.0,390.4
265.5,140.5,749.6
593.4,406.0,655.9
296.7,-452.9,1499.1
-968.2,-171.8,952.6
-187.4,62.5,1140.0
281.1,-452.9,718.3
374.8,-171.8,765.2
562.2,437.2,812.0
484.1,-718.3,1436.7
-1358.6,124.9,1061.9
-140.5,78.1,1233.7
281.1,-499.7,921.3
452.9,-171.8,827.6
562.2,718.3,812.0
468.5,-671.5,1702.1
-1264.9,140.5,968.2
-78.1,62.5,1249.3
124.9,-218.6,843.3
452.9,-296.7,749.6
343.6,780.8,890.1
499.7,-671.5,1421.1
-1233.7,499.7,983.8
-187.4,-78.1,1374.2
-46.8,-203.0,843.3
499.7,-296.7,671.5
312.3,671.5,765.2
374.8,-530.9,1405.4
-640.3,499.7,968.2
-203.0,-156.2,1421.1
0.0,31.2,780.8
530.9,-187.4,577.8
296.7,156.2,843.3
421.6,203.0,858.9
-109.3,62.5,1358.6
-905.7,-234.2,1046.3
-359.2,281.1,843.3
421.6,-171.8,530.9
249.9,46.8,780.8
609.0,406.0,765.2
218.6,-499.7,1499.1
-890.1,-124.9,952.6
-265.5,109.3,1108.7
312.3,-124.9,687.1
343.6,-203.0,702.7
624.6,484.1,749.6
437.2,-468.5,1499.1
-1343.0,171.8,999.4
-171.8,93.7,1140.0
281.1,-437.2,890.1
468.5,-218.6,796.4
546.6,734.0,718.3
452.9,-702.7,1702.1
-1202.4,234.2,874.5
-46.8,-15.6,1296.1
78.1,-203.0,890.1
499.7,-265.5,671.5
281.1,734.0,843.3
499.7,-530.9,1296.1
-1171.2,546.6,968.2
-265.5,-62.5,1389.8
-78.1,-203.0,780.8
515.3,-265.5,749.6
296.7,671.5,765.2
390.4,-562.2,1358.6
-593.4,468.5,999.4
-265.5,-187.4,1358.6
-62.5,0.0,796.4
499.7,-234.2,452.9
249.9,140.5,796.4
515.3,-218.6,827.6
0.0,-31.2,1280.5
-1077.5,-296.7,1077.5
-281.1,327.9,843.3
374.8,-218.6,577.8
312.3,-15.6,765.2
577.8,296.7,843.3
327.9,-624.6,1389.8
-1093.1,0.0,968.2
-156.2,78.1,1140.0
265.5,-390.4,780.8
406.0,-187.4,718.3
484.1,593.4,749.6
484.1,-609.0,1467.9
-1311.7,296.7,874.5
-171.8,-62.5,1249.3
93.7,-406.0,780.8
468.5,-281.1,827.6
546.6,655.9,796.4
452.9,-609.0,1624.1
-1093.1,499.7,905.7
-140.5,-62.5,1280.5
109.3,-156.2,890.1
484.1,-296.7,687.1
312.3,655.9,827.6
437.2,-515.3,1280.5
-1108.7,484.1,1046.3
-124.9,-62.5,1327.4
-124.9,-156.2,874.5
546.6,-296.7,765.2
312.3,515.3,843.3
515.3,-530.9,1264.9
-515.3,499.7,999.4
-296.7,-218.6,1374.2
-93.7,31.2,796.4
515.3,-187.4,359.2
281.1,515.3,749.6
359.2,-140.5,858.9
31.2,421.6,1389.8
-687.1,-296.7,1155.6
-281.1,312.3,827.6
484.1,-312.3,624.6
327.9,140.5,718.3
468.5,281.1,874.5
31.2,-124.9,1436.7
-1077.5,-265.5,968.2
-296.7,296.7,937.0
343.6,-265.5,624.6
312.3,-46.8,749.6
593.4,265.5,905.7
312.3,-593.4,1467.9
-1077.5,15.6,983.8
-203.0,93.7,1108.7
249.9,-281.1,843.3
359.2,-218.6,749.6
530.9,702.7,780.8
452.9,-624.6,1546.0
-1280.5,359.2,1046.3
-78.1,-78.1,1140.0
187.4,-327.9,890.1
499.7,-218.6,734.0
499.7,655.9,812.0
452.9,-609.0,1561.6
-1030.7,421.6,921.3
-156.2,-140.5,1343.0
78.1,-327.9,843.3
530.9,-296.7,734.0
296.7,687.1,780.8
437.2,-484.1,1577.2
-968.2,515.3,874.5
-171.8,-109.3,1358.6
62.5,-78.1,874.5
562.2,-187.4,765.2
312.3,406.0,765.2
359.2,-499.7,1124.4
-390.4,312.3,1124.4
-343.6,-265.5,1343.0
-140.5,156.2,780.8
515.3,-187.4,374.8
234.2,359.2,718.3
406.0,0.0,1140.0
124.9,-218.6,1483.5
-765.2,-218.6,1186.8
-327.9,249.9,874.5
437.2,-296.7,593.4
327.9,171.8,765.2
499.7,296.7,796.4
124.9,-203.0,1467.9
-1186.8,-234.2,999.4
-281.1,265.5,999.4
327.9,-327.9,593.4
296.7,-109.3,749.6
593.4,312.3,905.7
406.0,-640.3,1561.6
-1171.2,62.5,952.6
-312.3,78.1,1108.7
203.0,-327.9,796.4
390.4,-218.6,749.6
609.0,734.0,780.8
437.2,-640.3,1624.1
-1327.4,421.6,999.4
-140.5,-140.5,1140.0
203.0,-249.9,827.6
390.4,-249.9,687.1
484.1,780.8,827.6
468.5,-593.4,1655.3
-1327.4,406.0,905.7
-109.3,-140.5,1405.4
156.2,-265.5,796.4
499.7,-249.9,655.9
406.0,687.1,812.0
499.7,-609.0,1514.8
-921.3,406.0,952.6
-140.5,-93.7,1343.0
46.8,0.0,874.5
530.9,-203.0,609.0
265.5,296.7,734.0
359.2,-452.9,1030.7
-265.5,218.6,1093.1
-437.2,-234.2,1436.7
-156.2,187.4,890.1
546.6,-156.2,374.8
249.9,281.1,796.4
390.4,31.2,968.2
140.5,203.0,1405.4
-827.6,-203.0,1108.7
-312.3,156.2,812.0
406.0,-203.0,609.0
343.6,156.2,749.6
546.6,343.6,827.6
437.2,-234.2,1483.5
-1296.1,-203.0,952.6
-218.6,218.6,1030.7
296.7,-265.5,609.0
374.8,-140.5,749.6
640.3,359.2,905.7
468.5,-671.5,1499.1
-1343.0,109.3,983.8
-156.2,93.7,1077.5
249.9,-406.0,827.6
437.2,-156.2,749.6
546.6,827.6,843.3
484.1,-687.1,1655.3
-1358.6,109.3,1046.3
-31.2,62.5,1218.0
124.9,-234.2,952.6
452.9,-249.9,609.0
421.6,827.6,890.1
515.3,-593.4,1702.1
-1311.7,484.1,952.6
-31.2,-140.5,1358.6
-15.6,-234.2,843.3
499.7,-374.8,624.6
452.9,734.0,858.9
452.9,-593.4,1436.7
-858.9,499.7,983.8
-156.2,-140.5,1374.2
0.0,0.0,921.3
530.9,-187.4,390.4
265.5,265.5,812.0
406.0,156.2,890.1
-156.2,171.8,1499.1
-968.2,-218.6,1061.9
-265.5,156.2,827.6
390.4,-234.2,296.7
265.5,156.2,749.6
562.2,109.3,734.0
265.5,-421.6,1467.9
-983.8,-187.4,983.8
-265.5,124.9,1108.7
234.2,-187.4,655.9
421.6,-171.8,765.2
609.0,437.2,718.3
530.9,-406.0,1483.5
-1436.7,-187.4,999.4
-78.1,203.0,1171.2
234.2,-484.1,734.0
421.6,-140.5,765.2
515.3,421.6,905.7
530.9,-718.3,1530.4
-1436.7,203.0,1015.0
-93.7,46.8,1186.8
62.5,-452.9,890.1
484.1,-265.5,765.2
499.7,812.0,905.7
515.3,-546.6,1686.5
-1358.6,499.7,1077.5
-15.6,-140.5,1186.8
78.1,-187.4,874.5
515.3,-265.5,624.6
343.6,734.0,890.1
577.8,-530.9,1436.7
-749.6,452.9,952.6
-218.6,-124.9,1374.2
-15.6,-62.5,874.5
499.7,-374.8,437.2
296.7,749.6,812.0
468.5,-343.6,1452.3
-765.2,530.9,1280.5
-203.0,-187.4,1249.3
-31.2,0.0,843.3
515.3,-234.2,374.8
281.1,234.2,812.0
421.6,171.8,858.9
-46.8,124.9,1499.1
-1030.7,-187.4,1061.9
-265.5,171.8,905.7
406.0,-234.2,437.2
281.1,78.1,796.4
562.2,171.8,765.2
343.6,-468.5,1530.4
-1015.0,-171.8,968.2
-281.1,171.8,1171.2
234.2,-249.9,640.3
406.0,109.3,765.2
609.0,452.9,874.5
546.6,-530.9,1499.1
-1467.9,234.2,983.8
-62.5,46.8,1171.2
187.4,-499.7,858.9
499.7,-171.8,702.7
499.7,796.4,827.6
515.3,-593.4,1686.5
-1296.1,93.7,1015.0
-78.1,93.7,1233.7
78.1,-249.9,827.6
499.7,-265.5,702.7
343.6,687.1,905.7
515.3,-624.6,1436.7
-687.1,515.3,1015.0
-218.6,-109.3,1374.2
-15.6,-187.4,796.4
484.1,-312.3,609.0
327.9,671.5,765.2
421.6,-546.6,1389.8
-640.3,437.2,952.6
-265.5,-140.5,1218.0
-46.8,-62.5,827.6
499.7,-327.9,468.5
265.5,218.6,858.9
437.2,-312.3,890.1
-31.2,515.3,1280.5
-687.1,-312.3,1327.4
-296.7,281.1,780.8
468.5,-265.5,499.7
296.7,140.5,812.0
421.6,249.9,812.0
312.3,0.0,1530.4
-968.2,-93.7,983.8
-312.3,124.9,1124.4
249.9,-203.0,734.0
390.4,-156.2,702.7
562.2,452.9,812.0
468.5,-499.7,1467.9
-1327.4,-109.3,1015.0
-218.6,109.3,1124.4
281.1,-171.8,749.6
343.6,-203.0,671.5
577.8,452.9,812.0
468.5,-593.4,1483.5
-1311.7,218.6,968.2
-203.0,31.2,1108.7
312.3,-421.6,827.6
406.0,-218.6,765.2
546.6,718.3,734.0
468.5,-640.3,1702.1
-1171.2,203.0,905.7
-109.3,62.5,1280.5
140.5,-187.4,968.2
452.9,-281.1,687.1
359.2,702.7,890.1
468.5,-593.4,1670.9
-1140.0,484.1,952.6
-140.5,15.6,1374.2
-46.8,-187.4,827.6
484.1,-249.9,671.5
327.9,593.4,702.7
374.8,-609.0,1358.6
-562.2,437.2,937.0
-312.3,-281.1,1218.0
-78.1,140.5,796.4
468.5,-218.6,437.2
281.1,156.2,765.2
343.6,-187.4,843.3
15.6,421.6,1280.5
-609.0,-249.9,1249.3
-296.7,218.6,905.7
515.3,-296.7,609.0
312.3,203.0,796.4
452.9,218.6,858.9
327.9,0.0,1405.4
-1030.7,-109.3,999.4
-359.2,109.3,1124.4
281.1,-171.8,812.0
327.9,15.6,718.3
640.3,546.6,734.0
468.5,-562.2,1452.3
-1311.7,312.3,999.4
-203.0,0.0,1077.5
124.9,-374.8,905.7
452.9,-312.3,718.3
530.9,687.1,765.2
437.2,-515.3,1624.1
-1046.3,406.0,843.3
-156.2,0.0,1327.4
-124.9,-156.2,812.0
530.9,-296.7,812.0
312.3,452.9,796.4
468.5,-546.6,1186.8
-406.0,515.3,999.4
-343.6,-281.1,1343.0
-140.5,171.8,890.1
530.9,-171.8,374.8
249.9,452.9,827.6
359.2,46.8,1061.9
-359.2,390.4,1452.3
-812.0,-156.2,1124.4
-312.3,0.0,827.6
452.9,-265.5,562.2
343.6,203.0,734.0
546.6,296.7,796.4
156.2,-203.0,1608.4
-1327.4,-265.5,968.2
-124.9,296.7,1093.1
265.5,-343.6,530.9
359.2,-93.7,780.8
530.9,312.3,937.0
484.1,-702.7,1483.5
-1327.4,62.5,1046.3
-187.4,78.1,1171.2
124.9,-374.8,827.6
452.9,-78.1,702.7
577.8,765.2,858.9
546.6,-593.4,1608.4
-1405.4,327.9,1108.7
-31.2,-15.6,1155.6
140.5,-343.6,827.6
437.2,-249.9,562.2
421.6,749.6,843.3
499.7,-640.3,1467.9
-1405.4,468.5,905.7
-78.1,-109.3,1374.2
0.0,-281.1,827.6
530.9,-327.9,593.4
249.9,702.7,796.4
484.1,-374.8,1483.5
-905.7,499.7,1155.6
-124.9,0.0,1233.7
-234.2,0.0,827.6
437.2,-124.9,359.2
